States,ItemLabels,Jan-16,Feb-16,Mar-16,Apr-16,May-16,Jun-16,Jul-16,Aug-16,Sep-16,Oct-16,Nov-16,Dec-16,Jan-17,Feb-17,Mar-17,Apr-17,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18,Dec-18,Jan-19,Feb-19,Mar-19,Apr-19,May-19,Jun-19,Jul-19,Aug-19,Sep-19,Oct-19,Nov-19,Dec-19,Jan-20,Feb-20,Mar-20,Apr-20
ADAMAWA,Plantain(ripe),,,,,,,,,,,,,246.85,220,240.38,250,245.16,250.85,250,210.53,250.07,251.22,250.14,249.25926,263.1579,265.3846,265.3846,250,265.3846,255.38461,200,201.2,230.76923,263.1578947,295.57822,250,239.83165,241.9902,250.2649,251.51622,260,220.51282,238.09525,210.22,198.47514,188.46,208.1,209.3486,200.5772006,203.5897436,263.1578947,236.3636364
ADAMAWA,Plantain(unripe),,,,,,,,,,,,,213.55,241.99,200,200,208.8,214,214.29,200,210.55,214.32,214.32,212.91534,222.85715,229.28572,239.28572,230,249.28572,245,195.33333,220,198.57143,232.8571429,274.60815,294.11765,230.35915,236.35585,243.75346,245.94725,250,166.66667,207.27272,197.75,184.34723,212.624,200.61,204.29,190.4545455,195,238.0952381,230.59
ADAMAWA,Rice Medium Grained / 1Kg,153.33,151.15334,180.93,196.48,163.54,200,275.5656,218.0175,181.8482143,230.09755,192.84833,200.25,235.7425,292.142,272.16623,268.64825,273.39194,290.61896,299.41177,277.5,277.6665,254.32925,254.32925,249.39368,250.27625,248.79124,258.16626,246.34846,225.96196,238.16597,235,262.1123,241.99347,236.2762439,259.47205,296.2963,286.27725,279.07013,292.12122,285.925,300,290.7143,244.02116,266.23,280.668,338.97,393.86,396.01,380.9603842,332.9598506,299.0196078,299.2312691
ADAMAWA,Rice agric sold loose / 1Kg,210.33,180.71,206.80875,281.605,325,254.325,269.78,243.13333,206.6183333,301.02164,219.97667,220.3,245.1,279.046,314.96063,312.89966,323.33078,325.6203,298.82352,327.9889,328.18567,320,312.3,307.21133,313.0392,325.7253,295.7253,287.1553,279.62964,268.51852,247.22223,244.83412,244.79167,273.0392157,300.43915,247.22223,239.69188,267.85715,283.4175,264.89795,258.576,257.7885,261.80103,252.89,282.82498,278.5441667,314.19,313.23,302.7721484,300.394075,247.6749728,271.8564202
ADAMAWA,Rice local sold loose / 1Kg,167.33417,139.115,176.64438,178.05482,196.8615,192.575,258.91626,267.75928,215.4769444,261.92416,236.875,263.25534,215.0225,267.043,283.23215,257.3831,275.15747,272.02664,261.75293,276.5695,290.49213,256.77997,238.99,221.56638,231.33269,245.0233,275.0233,257.10416,269.10623,258.72897,248.15894,257.40982,247.07886,211.3326828,245.80963,244.1299,238.23166,219.49765,234.33691,216.54828,218.98384,219.59024,225.42223,214.85,232.0054,295.61,357.71,359.52,350.5042017,342.4603175,301.7045455,303.5405405
ADAMAWA,"Rice,imported high quality sold loose / 1Kg",287.53583,223.157,265.84958,275.2881,295.35574,303.34833,337.836,367.99268,223.0805,349.62952,347.3195,380.14,319.8525,349.53,411.6756,361.54916,371.40488,388.07712,370.73224,409.891,410.13693,395.8,373.3,352.47498,366.9848,360,311.4267,323.94507,340.58536,345.26077,355.16483,338.50397,336.3322,346.9848018,365.32318,330.5245,334.97003,341.56738,332.30078,312.7661,331.05923,295.912,340.21732,345.28,361.902,327.8823077,489,490.528319,486.6905752,441.6888495,361.3565628,364.730896
ADAMAWA,Sweet potato,,,,,,,,,,,,,96.765,94.01583,95.335,94.038925,95.20577,94.895,95.075,94.19,92.56436,85.8,85.22,81.915794,93.835205,110,87.95199,90.31978,107.83566,115.149124,111.821785,127.74003,105.74593,115.8352038,90.67124,118.400734,97.4359,107.729095,92.89226,76.81159,92,88.591995,112.29444,150.27,164.81253,110.383,117.16,107.65,117.0993472,109.2733893,107.02082,116.7055652
ADAMAWA,Tilapia fish (epiya) fresh,,,,,,,,,,,,,927.52,956.535,953.2,984.095,1032.3055,992.75,997.82,996.335,970.4286,980,988.54,978.8128,979.1954,937.3563,917.3563,906.52985,860.34485,870.431,819.208,941.3074,984.5938,879.1954023,768.82623,707.1421,716.29034,692.3077,681.26434,684.5701,709.47125,646.48883,598.85156,628.92,639.417,659.1025,700.12,724.04,729.5209177,720.6691297,679.7979798,623.0589633
ADAMAWA,Titus:frozen,,,,,,,,,,,,,843.0425,891.935,827.27,849.7463,894.82263,871.3,856.105,851.59,766.6667,800,750.41,744.44446,828.5714,905.55554,1055.5555,1111.1111,1020.63495,983.15875,921.4286,935.44446,975,928.5714286,835.7143,866.0714,842.5,820,900,957.94366,980,921.1111,961.9883,1000.1,1000,980.1675,1016.78,1033.89,985.968254,964.2857143,900,987.2027972
ADAMAWA,Tomato / 1Kg,266.48132,196.091,154.40875,182.39583,135,218.3225,251.58583,257.875,171.647,153.61522,92.533,124.08667,107.14,126.98333,126.331764,182.5,206.67714,255.09491,258.97437,246.34375,208.9011,200.5,200.22,200.69878,200.23843,189,159.34898,197.70409,199.11528,199.11528,180.019,220.83333,198.11772,188.238438,182.0847,190.73125,184.53725,183.84616,151.07843,146.20512,150,153.0754,142.56302,165.94,148.43137,200.668,181.32,171.72,161.0215275,150.2380952,130.9541698,178.1746032
ADAMAWA,"Vegetable oil:1 bottle,specify bottle",,,,,,,,,,,,,419.09,410,463.33,505.66,487.55,522.75,511.02,527.22,423.99,523.53,523.53,513.63635,524.44446,504.16666,504.16666,507.24637,507.69232,533.3333,535.6329,519.0476,539.7273,504.4444444,517.5,512.8205,507.61905,525.55554,537.7778,506.66666,528.2054,500.9524,484.44446,501.55,488.20514,502.5638462,509.33,507.5,515,496.2962963,503.030303,501.3333333
ADAMAWA,Wheat flour: prepacked (golden penny 2kg),,,,,,,,,,,,,512.11,603.33,637.5,635.41,650.37,620,616.67,675,670.02,680.9,680.9,662.5,685,675,675,628.75,600,633.3333,650,626.6667,633.3333,655,650,700,705,683.3333,700,766.6667,716.6667,733.3333,702.16,700.26385,700,708,705.634851,704.29,705.8635219,708.951,742.8571429,733.3333333
ADAMAWA,Yam tuber / 1Kg,143.74333,160.66,125.096,125.455,106.28125,113.18425,112.07554,142.11417,137.928,108.09695,152.92867,154.25,155.765,154.564,153.03839,196.23824,220.48,279.49036,277.98624,314.075,280,255.2,242.15,230.64545,250.54224,250,222.18536,227.69435,242.33069,235.50954,206.27225,203.79967,210.75757,190.5422364,205.44891,187.88683,185,178.08934,166.50537,164.05751,170,128.58038,141.97675,146.91,153.09262,149.7088889,182.44,163.61,141.3525364,118.0325742,115.6622024,104.6682476
AKWA IBOM,Agric eggs medium size / 1 Dozen,354.375,332.10318,344.25,333.42856,332.38635,396.42856,327,362.7143,372.1875,461.05518,493.75,456.14285,494.59,505.42856,500,524.1667,520.96,513.3333,550.7692,462.5,474.16666,490.88,500.75,463.33334,433.33334,544.2857,564.2857,571.6667,575.8333,550,485.75,485,441.66666,466,446.66666,470,442.72726,452,432.72726,500,480.83334,486,430.7143,440,446.66666,459.1666667,450,430.91,435.8333333,433.6666667,427.5,434.5454545
AKWA IBOM,Agric eggs(medium size price of one) / 1 Piece,28.75,28.809525,30.539772,30.25,30.454546,31.785715,31.928572,32.42857,36.25,42.99962,40,40,49.73,43.714287,42.666668,46.363636,45.833332,45.454544,48,45,45.833332,44.166668,44.305,40.76923,40,42.857143,42.86825,42.5,43.333332,43.272728,41.81818,42.5,40.454544,42.5,41.076923,42.727272,40,42.22222,39,45.909092,43.333332,40,35.42857,38.273148,41.923077,41.95,41.5,40,40.6358132,40,40,42.36363636
AKWA IBOM,"Beans brown,sold loose / 1Kg",260.30188,242.19937,284.0131,277.3215,302.22217,338.55786,352.778,355.15884,375.3825,422.88037,425.74,430.85,402.3225,417.85715,401.0582,427.27274,431.66666,450.83334,436.3248,462.62546,471.453,461.1111,457.765,457.0635,471.71716,452.38095,468.71796,476.26263,439.899,458.8889,439.35184,479.81482,461.7726,474.9494949,451.77777,457.0707,472.22223,466.66666,472.22223,488.18182,474.82324,431.48148,426.92307,395.37,397.2963,368.6925,405.74,415.04,405.6382931,390.1168091,374.2156863,400.6767677
AKWA IBOM,Beans:white black eye. sold loose / 1Kg,205.10475,210.36977,238.69121,235.17143,258.90167,293.65143,298.9684,305.397,354.1371528,359.80557,402.361,405.36,418.763,384.52457,406.77655,403.24075,405.0505,409.59595,423.07693,445.83334,444.9074,438.33334,430.98557,430,444.9495,424.78632,410.79285,431.77084,454.62964,407.88867,400.49496,453.7037,458.7963,458.989899,415.74075,457.4074,458.66013,468.8889,458.66013,461.9192,449.53665,442.4287,442.85715,396.42,390.18518,357.8358333,367.52,407.76,400.7962963,383.9814815,381.4814815,392.2222222
AKWA IBOM,Beef Bone in / 1Kg,831.54565,752.0963,905.5807,689.1414,797.50397,796.5112,848.599,838.0947,679.2824286,1011.7591,678.765,741.6485,756.3325,1091.6666,1007.9609,1008.0231,1298.1627,1241.4689,1225.3969,992.4255,1028.5923,1037.1656,1034.3334,1028.5083,990.2998,905.0786,933.2723,900.8013,927.4407,1006.79346,976.7209,983.5664,939.1726,946.5547579,1069.9786,917.4769,986.25183,1053.373,1056.2518,1176.6865,1068.1407,1027.3654,974.73755,1012.07,983.9085,945.2525,1011.3,1055.88,1101.679841,1044.54113,987.1535214,1029.932437
AKWA IBOM,"Beef,boneless / 1Kg",1204.0979,1158.072,999.59076,923.9201,1060.4755,957.1429,1012.05286,896.236,986.375,1178.2219,1044.6648,1128.8083,1231.473,1539.5613,1426.6794,1451.6082,1461.5288,1424.6265,1473.4647,1365.5692,1378.6248,1383.7189,1267.8572,1264.8478,1268.852,1323.9006,1374.2988,1317.2828,1348.0367,1306.0884,1351.9158,1346.8254,1356.2897,1364.484127,1405.0144,1394.9008,1403.9172,1498.1527,1493.9172,1497.5793,1473.3916,1422.262,1387.2894,1358.19,1322.4283,1371.860909,1380.77,1364.52,1393.055556,1359.004329,1329.304954,1401.4095
AKWA IBOM,Bread sliced 500g / 1 loaf,227.85715,262.5,290.85715,294.82144,281.66666,309.64285,330,320,298.4126984,327.23203,332.5,346.42856,334.765,342.85715,341.66666,308.33334,352.5,333.33334,342.30768,325,330.83334,336.36365,326.36365,321.66666,325,332.14285,353.84616,359.0909,354.16666,354.16666,345.83334,345.83334,339.2857,345,350,353.84616,362.5,345,362.5,383.33334,354.16666,380,362.5,358.33,350,350,341.67,340,341.6666667,340.8333333,345.8333333,365
AKWA IBOM,Bread unsliced 500g / 1 loaf,200,281.25,284.42856,246.96428,245.55556,296.42856,312.5,273.14285,316.9642857,286.6543,308.33334,309.54,265.585,277.2857,294.16666,300.83334,307.27274,327.5,302.30768,244.16667,265,280.76923,280.96924,280.33334,285.83334,303.57144,323.57144,323.33334,319.16666,319.15543,327.5,311.81818,307.27274,318,323.33334,298.46155,311.81818,313,311.81818,335.83334,312.5,335.83334,321.53845,327.27,298.18182,315,315,330,310.8333333,315,315,348
AKWA IBOM,Broken Rice (Ofada) / 1Kg,275.66,276.01837,276.37717,260,280,280.364,320,280,320.45,380,370,360,323.385,360,373.33334,380,400,410,420.25,360,360,370,370.58,370,360,340,360,360,350,350.175,370.58,320,320,320,325,320,320,326.53214,320,327.6349,323.54175,344.44446,300,311.11,294,320,321.43,322.4763129,360,360,360,410
AKWA IBOM,Catfish (obokun) fresh,,,,,,,,,,,,,1214.53,1232.3726,1250.215,1268.0575,1285.9,1104.41,1226.44,1122.085,1109.7421,1120,1278.845,1280.4485,1306.0232,1243.6844,1313.0812,1252.2004,1184.5543,1208.0753,1181.8846,1201.0765,1113.17,1148.936367,1205.0739,1275.5059,1289.7336,1307.4983,1389.7336,1391.7139,1344.6699,1307.8469,1276.6149,1311.35,1313.9897,1329.698889,1330.05,1308.04,1293.612646,1308.198389,1324.61725,1386.932235
AKWA IBOM,Catfish :dried,,,,,,,,,,,,,2146.2766,2149.316,2200,2155.395,2158.4346,2161.474,2164.5134,2100.3,2077.1968,2124.1042,2141.31,2072.7102,2290.1702,2362.1794,1303.7073,1382.7604,1405.098,1405.8005,1436.5636,1440.7693,1463.6313,1458.666667,1503.4224,1653.3408,1589.3337,1686.1641,1619.3337,1674.3799,1642.3029,1594.8268,1542.7839,1607.53,1588.1045,1619.334,1642.75,1673.33,1650.598291,1706.481481,1674.399674,1742.181777
AKWA IBOM,Catfish Smoked,,,,,,,,,,,,,1904.7612,2000,1738.095,1666.67,1909.4769,2000,2090.523,2050,2027.45,1370.6415,1328.1986,1325.55,1425,1448.7179,1312.7874,1350,1408.4127,1409.117,1397.9762,1400,1400,1437.391304,1395,1400.02,1395.2833,1407.8408,1439.2833,1440.1387,1420.6365,1430.353,1403.6436,1447.61,1433.3334,1474.073333,1440.48,1451.71,1482.583528,1475.595238,1469.230769,1500
AKWA IBOM,Chicken Feet / 1Kg,846.2961,910.04834,812.5,1022.1429,1013.3335,1000,1007.1429,1087.6193,1156.25,1135.9221,907.917,1178.0956,1134.38,1000,1050,900.33,1091.6666,1150.6493,1050,968.83093,982.4074,985,985,984.61536,941.6667,920,960.31744,964.44446,905.5952,901.6667,906.6667,1079.1666,859.5238,841.7063492,815.673,708.3333,720.8333,709.1617,707.381,792.3077,732.4209,681.8182,653.8461,698.8,677.5693,632.9708333,656,653.98,679.7619048,659.4017094,693.8596491,697.2597403
AKWA IBOM,Chicken Wings / 1Kg,1071.5605,1024.711,841.6669,950.778,1044.0471,1000,1027.6185,1098.0956,1029.935,874.9647,806.944,1087.3011,1054.373,1059.5236,1061.4878,1060.58,1025.6019,1069.697,1022.2222,1105.1791,1036.1111,1035.89,924.07446,924.61536,937.5,1084.6154,1122.781,1128.3334,1089.0443,1095,1083.3334,979.3939,978.7879,985.7905983,967.7174,1000.69446,1077.381,940.2504,970.8333,1092.3077,1020.1931,1000.7222,957.0513,1004.16,988.28455,993.7391667,1090.83,1108.59,1055.08394,1108.803419,1094.444444,1100.519481
AKWA IBOM,Dried Fish Sardine,,,,,,,,,,,,,1001.85,1181.82,1183.12,1011.37,1024.882,1166.665,1102.195,1100.335,1150,1175,1243.18,1196.6666,1267.8572,973.1884,1116.6666,1131.3406,1267.8572,1309.5238,1366.6666,1225,1302.2727,1290,1305,1251.9608,1254.5454,1263.4231,1304.5454,1400,1375.6285,1350,1325,1366.66,1344.4445,1354.55,1323.53,1348.6,1365.957447,1316.326531,1304.545455,1370.090909
AKWA IBOM,Evaporated tinned milk carnation 170g / 1 unit,120,120.156,120.3122,120.468605,120.62522,120.78203,120.93905,120,150,112.04226,150,151.88,120.89,135,130,132.55,140.67,146.61,143.64,165,170,172.55,172.60445,170,172,172.086,172.086,170,150,150.075,155.84,150,152.342,150,150,155,150,150,150,150,150,150,155.23,150,150,150,160,158,150,150.8574231,125,170
AKWA IBOM,"Evaporated tinned milk(peak), 170g / 1 unit",137.125,135.27777,138.94444,139.74026,142.19698,141.42857,144.42857,144.42857,148.75,164.88115,151.25,155,177.345,154.66667,154.54546,200.90909,203,190.41667,200,195.83333,200,198.33333,198.33333,189.14285,198.33333,187.14285,186.42857,182.5,182.5,188.33333,179.16667,182.33333,185,190,185,206.66667,195.90909,193,190.90909,190,186.66667,189.09091,186.42857,188.18,186.66667,192.5,192.5,190,190.8333333,192.5,193.3333333,198.1818182
AKWA IBOM,Frozen chicken / 1 unit,1250,1250.45,1200,1333.3334,1325,1200,1500,1500,1575,1463.1874,1200,2000,1479.175,1700,1750,1950,1800,1800,1900,2000,2000.18,1950,2000,1933.3334,1824.2135,1800,1833.3334,1933.3334,1966.6666,1900,1873.6666,1843.3334,1800,1850,1926.6666,1633.3334,1706.6666,1750,1766.6666,1803.3334,1871.3334,1800,1775,1806.66,1900,1950,2066.67,2100,2166.666667,2136.666667,2090,2100
AKWA IBOM,"Gari white,sold loose / 1Kg",122.654045,113.69428,140.55444,144.11946,201.53583,220.2,212.189,194.2525,237.5115179,192.62518,208.77959,215.32,224.414,259.74783,254.40475,323.19626,322.38095,361.92838,360.3373,258.38727,263.92856,232.99603,207.65286,191.71768,210.41667,177.63605,162.18254,150.23148,147.51984,141.74603,128.2738,119.24603,121.36905,115.537518,103.37302,123.769844,104.274895,110.49603,114.274895,144.04762,141.0025,118.650795,108.85335,118.94,104.62963,106.1546154,122.5,135.17,137.0674603,140.7380952,153.125,177.7056277
AKWA IBOM,"Gari yellow,sold loose / 1Kg",112.5,106.33159,151.97467,140.02087,193.43484,189.48357,199.88086,191.74657, ,187.34633,186.46,191.46942,235.161,238.58128,238.37607,353.7037,358.7963,399.45285,400.8547,247.10667,259.08994,244.67592,230.485,217.53969,235.13533,198.62204,172.86203,160.37343,153.10185,163.9881,160.50926,152.36111,176.94806,179.781746,148.4127,150.18037,135.52063,137.63889,138.52063,187.56613,149.81157,142.3521,123.455215,113.65,105.55556,107.1025,130.1,147.73,150,155.8518519,180.8149952,200.1010101
AKWA IBOM,"Groundnut oil: 1 bottle, specify bottle",,,,,,,,,,,,,460.73,433.33,443.29,453.49,454.17,464.62,475.31,486.24,453.88,465.31,465.31,463.55,465,465.2325,465.2325,465.51163,468.21344,468.44754,503.33334,536.6667,553.3333,560.6666667,602.43286,600,666.6667,665.24316,666.6667,670.3255,667.22546,633.3333,586.6667,600,589.62,566.67,600,600,585.5789433,590.152487,566.6666667,533.3333333
AKWA IBOM,Iced Sardine,,,,,,,,,,,,,847.6,841.66626,875,889.85333,890,933.335,975,965.385,893.3333,900,957.43,953.96826,981.2372,951.96075,1006.94446,918.67816,1094.4445,956.30707,1000,966.6667,991.6667,951.9607843,1044.4445,978.5714,1003.6539,983.3333,1083.6538,1003.0303,1021.97,963.27686,924.24243,968.9,983.9394,977.4725,900,937.4,938.7755102,890,906.984127,914.8148148
AKWA IBOM,Irish potato,,,,,,,,,,,,,232.87167,237.27333,239.65,247.88,256.37234,258,259.55,258.335,240.2381,238.55,233.76334,224.69698,234.84848,392.22223,343.9394,361.1111,369.93347,370.11844,364.30768,364.8889,338.09525,343.4065934,438.09525,475,473.4066,453.33334,493.4066,484.2857,476.10806,432.5,381.73077,428.57,413.36206,391.0785714,406.25,437.46,431.4539119,481.628128,451.7872604,488.5185185
AKWA IBOM,Mackerel : frozen,,,,,,,,,,,,,783.0992,790,796.9008,803.8017,973.54663,878.365,825,902.635,892.706,900,884.34,854.5318,849.3379,821.8374,909.40173,897.19006,871.4049,905.7895,899.8877,837.0079,905.1872,908.9990817,978.9988,809.4059,844.3929,806.12946,884.3929,899.1125,858.5069,872.63434,842.1997,805.32,869.9728,852.4183333,864.23,832.59,828.2900433,801.507279,822.5801976,855.9329559
AKWA IBOM,Maize grain white sold loose,,,,,,,,,,,,,253.13,263.88,253.16,303.1,259.68,232.14,264.5,266.74,247.72,232.48,232.28,231.03175,238.62627,246.42857,251.42857,261.57407,285.0505,261.6557,255.27777,279.62964,284.54248,288.4722222,256.86868,259.25925,252.68518,233.33333,282.68518,249.21024,266.20334,247.03703,263.96826,250.85,251.38889,217.6266667,247.69,249.7,273.8888889,255.7575758,275.1851852,300.5858586
AKWA IBOM,Maize grain yellow sold loose,,,,,,,,,,,,,252.76,259.44,247.99,238.88,236.58,257.17,250,250.5,236.95,257.55,257.35,257.08334,292.3611,302.91666,326.44446,342.85715,334.62302,325.18518,305.1389,295.97223,284.8611,287.6388889,206.79013,267.5926,255.92592,247.61905,255.92592,247.77777,253.70334,235.11111,224.77777,264.19,234.72223,215.19,271.65,263.89,247.2222222,260,264.6666667,289.0277778
AKWA IBOM,Mudfish (aro) fresh / 1Kg,914.29,833.33,834.4133,933.35,1000,814.29,1190.385,1237.4825,1184.615,1207.0613,1263.8726,1193.65,1266.425,1228.0834,1403.1746,1425,1598.0392,1546.4607,1475.6162,1512.506,1522.218,1524.5378,1572.3434,1533.3334,1507.1428,1553.7518,1532.5397,1453.634,1403.1746,1454.6154,1478.3334,1483.8596,1374.9275,1406.017316,1395.0247,1294.6779,1300.1365,1270.5388,1281.1365,1324.359,1294.0426,1250.1375,1198.3011,1155.71,1213.7974,1253,1223,1198.71,1181.100478,1154.121017,1097.584354,1118.888889
AKWA IBOM,Mudfish : dried / 1Kg,1175.1324,1379.388,956.00793,1255.3525,1375,1283.3334,1281.5792,1093.4534,1258.05125,1361.0312,1300.8033,1400.85,1547.7783,1866.6666,2256.9243,2542.8572,2771.2122,2816.6667,2642.8572,2351.3416,2403.0852,2459.0774,2495.964,2450.9834,2524.7024,2590.0415,2476.6743,2383.6736,2473.5896,2318.161,2400.7937,2380.4465,2175.2612,1906.147186,1982.4298,1837.2222,1876.6705,1843.9775,1916.6705,1949.8066,1896.7814,1852.8046,1822.7535,1786.75,1844.3356,1824.026667,1909.51,1924.26,1987.213005,1958.614759,1907.872121,1952.298632
AKWA IBOM,Onion bulb / 1Kg,309.28445,351.6148,281.97485,237.39351,289.11,477.52142,297.60187,368.8717,478.10375,451.19992,465.32,500.21,511.381,429.35165,419.17496,376.34134,372.48315,382.73215,363.69843,378.61453,351.30646,310.1455,305.58,305.8547,291.12555,316.60562,321.21463,337.56613,339.9074,356.9808,328.86658,315.6746,381.02563,369.0277778,460.5324,396.2963,391.66666,383.51685,391.66666,398.6111,391.36533,347.75732,305.0926,349.27,295.60977,319.8716667,330.14,335.62,383.7301587,321.6844479,358.2138876,377.2005772
AKWA IBOM,"Palm oil: 1 bottle,specify bottle",,,,,,,,,,,,,397.31,402.66,418.89,420.11,431.52,450.47,447.61,460.95,400.17,451.14,451.74,444.2857,450,557.1429,457.14285,450.44446,431.1111,456.92307,505.75757,527.7778,534.1667,505.5555556,516.6667,507.69232,490.9091,480.66666,490.9091,500.28543,490.69257,494.44446,455.3846,463.93,394.44446,427.7775,431.11,400,405.5555556,393.9393939,375.5555556,416.3636364
AKWA IBOM,Plantain(ripe),,,,,,,,,,,,,235.84,220.85,262.46,262.74,252.21,292.75,308.99,285.81,241.6,293.18,289.521,262.71814,259.0044,221.68913,276.3074,284.2373,266.10666,264.2443,300.79364,300.37674,287.9274,281.557545,286.1705,268.7169,245.58568,260.2098,245.58568,313.90414,296.32132,310.89087,293.90533,295.79,284.98795,241.0016667,246.67,220.31,229.1037715,229.9542357,259.9151041,294.1312695
AKWA IBOM,Plantain(unripe),,,,,,,,,,,,,226.92,228.47,250.07,226.93,261.13,273.15,250,297.61,229.63,273.55,270.101,263.75702,260.2158,281.98398,319.2454,286.9978,279.10452,263.55765,299.23566,259.65683,230.366,240.6071442,213.90977,218.4524,200.0541,221.83705,240.0541,290.1479,258.0233,275.55905,262.357,229.5,246.11887,249.9983333,219.83,212.45,204.8110477,205.8178084,237.4466657,259.3430281
AKWA IBOM,Rice Medium Grained / 1Kg,250,200,230,211.11,280,280,280,321.5,397,362.30838,393.33334,383.33334,358.14,377.855,381,395.74075,398.42856,377.14285,365,375.55554,376,371.42856,365.33334,362.22223,365,361.45456,373.33334,381.25,370,354.20456,355.7143,370,370,373.3333333,328.33334,375,380,342.85715,340,365.07938,362.71555,358.8889,360,355.06,369.44446,386,500,492.22,490,426.6666667,392.8888889,422
AKWA IBOM,Rice agric sold loose / 1Kg,260.55,260.8887,258.98334,300,280,320,340,353.33334,332,320.71796,323.33334,433.33334,357.115,368.75,392.5,340,373.33334,350,380,352,360,360,345.12,340,368,353.33334,370,375,384,384.192,380,366.66666,380,384,392.8889,373.33334,380,358.33334,384,386.66666,386.66666,393.33334,380,368,369.1111,313.1623077,376.67,367.78,349.2592593,307.037037,304.6438746,378.1818182
AKWA IBOM,Rice local sold loose / 1Kg,168,263.96826,205.57143,207.85715,223.6275,265.07928,275.33334,297.111,471.4285714,319.71906,328,322.55917,309.11,323.27127,360.83334,325.18518,356.36365,321.66666,320.76923,332.5,323.33334,321.66666,320.8889,319.68253,313.33334,286.15384,292.22223,278.33334,289.25925,261.20465,258.33334,283.33334,298.15604,298.1818182,282.5926,305.92593,307.96295,309.1111,307.96295,316.23932,300.88916,297.77777,294.6312,289.25,298.8547,380.555,468.16,445.71,435.3851268,416.6666667,385.5555556,435.7142857
AKWA IBOM,"Rice,imported high quality sold loose / 1Kg",336,335.7143,385,387.22223,341.66666,350.4762,372.85715,383.8095,445,423.97894,468.33334,424.2857,483.395,488.80963,500,465.75757,504.54544,505.45456,511.66666,394.54544,396.66666,393.33334,385.57144,384.2857,400,396.92307,390.76923,400.83334,396.76767,401.5238,393.33334,409.0909,396.32004,380.1652893,373.13132,431.38046,432.13132,426.44446,413.13132,400,396.36365,401,403.4188,391.81,396.00427,425.8581818,572,535.13,520,506.3636364,497.037037,535.5555556
AKWA IBOM,Sweet potato,,,,,,,,,,,,,145.205,147.28842,159.84,152.71286,153.36333,159.86,159.46,156.545,144.70293,133.77693,132.34222,123.40008,212.49278,243.97801,183.01152,200.95659,238.60483,187.11557,176.79826,158.52106,155.99358,157.3354704,131.8134,145.63477,136.03813,147.92226,166.03813,183.23822,182.13908,189.36832,207.17871,254.99,265.50095,208.1025,226.91,221.32,198.8521738,204.2657175,199.4284175,205.7372731
AKWA IBOM,Tilapia fish (epiya) fresh,,,,,,,,,,,,,782.09,785,785.6875,777.31,868.75635,850,880.55,880.4,850.5,887.5,887.5,886.6667,970.8333,791.1111,811.1111,904.5238,1065.2778,1065.8104,1081.645,925,1095.8334,998.6111111,1085.2526,1095.8334,1025,956.25,1025,998.3333,1001.1458,988.96356,956.6667,1003.41,955.55554,1033.335,1191.67,1191.67,1203.333333,1152.777778,1087.222222,1101.111111
AKWA IBOM,Titus:frozen,,,,,,,,,,,,,1071.17,1033.3334,1017.29,1001.0333,1007.5867,1019.45,1006.25,1005.36,998.6429,1003.1569,987.5,973.1278,1080.6973,920.531,966.48206,1017.094,991.8962,986.6307,973.06744,935.92426,908.8504,1065.934066,996.2639,1000.3324,971.1539,960.119,971.1539,987.2636,963.8175,974.186,929.28064,959.31,974.6269,983.21125,911.86,925.82,982.3633919,962.6139293,942.481203,1013.657771
AKWA IBOM,Tomato / 1Kg,478.04166,607.59656,677.28,818.7143,751.5997,678.768,851.904,652.778,578.440625,550.6586,540.863,550.25,410.8875,437.75366,447.74893,450.8069,474.6056,511.69974,654.1077,535.3273,465.55554,412.14526,408.85,405.8163,409.97354,501.11008,551.8974,642.19574,671.88696,619.8016,503.85532,510.11514,542.63995,568.2972583,483.72113,421.35583,398.99472,420.30814,408.99472,488.4765,429.1935,385.62964,325.9666,368.66,377.44223,387.4454545,380.21,386.52,339.5580454,336.1108236,329.1676932,360.8027105
